Código Departamento|Departamento|Código Entidad|Entidad|Dimensión|Subcategoría|Indicador|Dato Numérico|Dato Cualitativo|Año|Mes|Fuente|Unidad de Medida
18|Caquetá|18753|San Vicente del Caguán|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|20,81||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
18|Caquetá|18756|Solano|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|27,02||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
18|Caquetá|18785|Solita|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|22,16||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
18|Caquetá|18860|Valparaíso|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|12,74||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
17|Caldas|17000|Caldas|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|6,92||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
17|Caldas|17001|Manizales|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|5,74||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
17|Caldas|17013|Aguadas|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|8,36||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
17|Caldas|17042|Anserma|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|8,64||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
17|Caldas|17050|Aranzazu|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|6,16||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
17|Caldas|17088|Belalcázar|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|8,92||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
17|Caldas|17174|Chinchiná|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|7,05||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
17|Caldas|17272|Filadelfia|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|5,28||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
17|Caldas|17380|La Dorada|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|11,24||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
17|Caldas|17388|La Merced|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|6,60||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
17|Caldas|17433|Manzanares|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|17,95||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
17|Caldas|17442|Marmato|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|13,14||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
17|Caldas|17444|Marquetalia|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|9,68||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
17|Caldas|17446|Marulanda|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|3,40||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
17|Caldas|17486|Neira|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|6,53||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
17|Caldas|17495|Norcasia|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|10,35||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
17|Caldas|17513|Pácora|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|11,01||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
17|Caldas|17524|Palestina|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|8,59||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
17|Caldas|17541|Pensilvania|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|5,81||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
17|Caldas|17614|Riosucio|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|5,77||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
17|Caldas|17616|Risaralda|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|6,38||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
17|Caldas|17653|Salamina|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|9,65||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
17|Caldas|17662|Samaná|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|7,20||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
17|Caldas|17665|San José|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|3,74||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
17|Caldas|17777|Supía|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|6,66||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
17|Caldas|17867|Victoria|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|10,36||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
17|Caldas|17873|Villamaría|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|5,93||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
17|Caldas|17877|Viterbo|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|7,32||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19000|Cauca|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|12,38||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19001|Popayán|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|6,70||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19022|Almaguer|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|20,83||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19050|Argelia|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|17,53||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19075|Balboa|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|27,60||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19100|Bolívar|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|19,43||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19110|Buenos Aires|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|11,43||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19130|Cajibío|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|7,25||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19137|Caldono|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|16,35||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19142|Caloto|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|7,90||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19212|Corinto|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|12,15||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19256|El Tambo|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|14,54||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19290|Florencia|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|13,11||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19300|Guachené|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|3,65||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19318|Guapi|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|83,56||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19355|Inzá|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|10,06||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19364|Jambaló|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|9,21||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19392|La Sierra|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|34,69||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19397|La Vega|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|23,94||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19418|López|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|62,41||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19450|Mercaderes|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|29,35||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19455|Miranda|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|6,80||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19473|Morales|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|14,68||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19513|Padilla|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|8,90||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19517|Paéz|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|10,28||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19532|Patía|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|15,21||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19533|Piamonte|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|11,51||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19548|Piendamó|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|11,39||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19573|Puerto Tejada|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|7,97||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19585|Puracé|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|14,94||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19622|Rosas|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|14,55||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19693|San Sebastián|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|21,09||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19698|Santander de Quilichao|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|7,51||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19701|Santa Rosa|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|31,97||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19743|Silvia|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|6,23||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19760|Sotará|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|18,13||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19780|Suárez|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|22,63||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19785|Sucre|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|58,99||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19807|Timbío|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|12,36||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19809|Timbiquí|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|77,17||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
19|Cauca|19821|Toribío|Pobreza|Indicadores de pobreza|Índice de Necesidades Básicas Insatisfechas - NBI - en el área urbana|10,20||2018|12|Departamento Administrativo Nacional de Estadística - DANE|Puntos porcentuales
